udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,twf,hdf,pwf,osf,rnf,machine_failure,cons_number
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,49855
2931,H32344,H,300.7,309.6,1403,51.3,174,0,0,0,0,0,0,32344
1284,L48463,L,298.3,309.4,1356,45.4,96,0,0,0,0,0,0,48463
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,21165
1838,L49017,L,297.7,307.2,1392,43.0,197,0,0,0,0,0,0,49017
2750,M17609,M,299.7,309.2,1685,28.9,179,0,0,0,0,0,1,17609
9900,L57079,L,298.7,309.2,1586,31.4,180,0,0,0,0,0,0,57079
8009,L55188,L,300.8,311.9,1414,41.1,171,0,0,0,0,0,0,55188
3761,L50940,L,302.3,310.9,1377,46.8,166,0,1,0,0,0,1,50940
9707,M24566,M,299.0,310.1,1705,30.1,84,0,0,0,0,0,0,24566
9058,M23917,M,297.3,308.4,1686,34.5,97,0,0,0,0,0,0,23917
8618,L55797,L,297.6,308.6,1529,45.3,15,0,0,0,0,0,0,55797
7889,L55068,L,300.7,312.3,1577,33.2,100,0,0,0,0,0,0,55068
4018,L51197,L,302.0,310.8,1902,23.4,188,0,0,0,0,0,0,51197
7673,M22532,M,300.5,311.7,2141,17.2,196,0,0,0,0,0,0,22532
7765,M22624,M,300.4,311.7,1555,38.7,5,0,0,0,0,0,0,22624
1560,L48739,L,298.2,308.3,1458,41.8,132,0,0,0,0,0,0,48739
9307,M24166,M,298.3,309.2,1783,28.3,130,0,0,0,0,0,0,24166
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,21132
4976,L52155,L,303.7,312.7,1426,45.5,192,0,0,0,0,0,0,52155
5417,L52596,L,302.6,312.3,1660,30.3,36,0,0,0,0,0,0,52596
2890,M17749,M,300.7,309.7,1523,38.2,73,0,0,0,0,0,0,17749
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0,51645
2505,L49684,L,299.2,309.1,1468,45.6,2,0,0,0,0,0,0,49684
5670,M20529,M,302.2,311.5,1479,39.5,36,0,0,0,0,0,0,20529
3357,L50536,L,301.6,310.8,1355,57.8,195,0,0,0,1,0,1,50536
7844,M22703,M,300.1,311.7,1400,48.5,205,0,0,0,0,0,0,22703
5793,M20652,M,301.8,311.3,1624,31.6,145,0,0,0,0,0,0,20652
334,L47513,L,297.5,308.2,1647,31.3,3,0,0,0,0,0,0,47513
8493,M23352,M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,23352
3485,L50664,L,301.9,310.8,1519,39.0,90,0,0,0,0,0,0,50664
210,L47389,L,298.4,308.6,1477,44.0,124,0,0,0,0,0,0,47389
8149,M23008,M,299.5,310.7,1488,39.5,95,0,0,0,0,0,0,23008
8252,L55431,L,299.0,310.4,1981,21.2,125,0,0,0,0,0,0,55431
6066,L53245,L,301.0,310.9,1568,38.2,172,0,0,0,0,0,0,53245
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0,38189
6665,L53844,L,301.3,310.4,1538,38.4,195,0,0,0,0,0,0,53844
2963,L50142,L,300.7,309.5,1508,39.9,59,0,0,0,0,0,0,50142
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,51445
660,L47839,L,297.6,309.1,1449,49.1,174,0,0,0,0,0,0,47839
3938,L51117,L,302.5,311.5,1802,26.4,192,0,0,0,0,0,0,51117
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,56541
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0,56148
534,L47713,L,297.5,309.3,1675,29.8,72,0,0,0,0,0,0,47713
7096,L54275,L,300.6,310.1,1485,49.9,19,0,0,0,0,0,0,54275
8253,L55432,L,299.0,310.4,1565,36.1,127,0,0,0,0,0,0,55432
8950,L56129,L,297.4,308.3,1284,60.3,50,0,0,0,0,0,0,56129
3781,L50960,L,302.4,311.1,1446,42.9,5,0,0,0,0,0,0,50960
6605,M21464,M,301.5,310.6,1573,37.4,37,0,0,0,0,0,0,21464
9840,M24699,M,298.4,309.2,1491,51.2,13,0,0,0,0,0,0,24699
9035,H38448,H,297.4,308.2,1585,46.2,37,0,0,0,0,0,0,38448
9992,M24851,M,298.9,308.4,1827,26.1,5,0,0,0,0,0,0,24851
5630,L52809,L,302.7,312.2,1405,51.4,157,0,0,0,0,0,0,52809
2338,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0,49517
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,51515
6823,M21682,M,300.9,310.6,1709,29.2,158,0,0,0,0,0,0,21682
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,24275
7779,L54958,L,300.4,311.6,1517,39.0,45,0,0,0,0,0,0,54958
8268,L55447,L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0,55447
2488,H31901,H,298.9,308.6,1623,31.0,180,0,0,0,0,0,0,31901
5566,L52745,L,302.4,311.9,1671,29.9,204,0,0,0,0,0,0,52745
8712,L55891,L,297.1,308.5,1733,28.7,50,0,0,0,0,0,0,55891
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,30468
932,L48111,L,295.5,305.9,1542,36.2,12,0,0,0,0,0,0,48111
5001,L52180,L,303.7,312.8,1832,23.6,35,0,0,0,0,0,0,52180
37,M14896,M,298.9,309.2,1581,36.7,101,0,0,0,0,0,0,14896
9199,M24058,M,297.9,308.8,1538,37.6,54,0,0,0,0,0,0,24058
7690,L54869,L,300.6,311.7,1432,39.2,2,0,0,0,0,0,0,54869
3316,M18175,M,301.5,310.6,1492,43.0,100,0,0,0,0,0,0,18175
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0,56146
8687,M23546,M,297.2,308.5,1611,31.6,197,0,0,0,0,0,0,23546
3716,M18575,M,302.4,311.4,1475,45.2,46,0,0,0,0,0,0,18575
895,L48074,L,295.6,306.2,1426,48.6,124,0,0,0,0,0,0,48074
2009,L49188,L,298.5,308.3,1811,24.7,27,0,0,0,0,0,0,49188
7599,L54778,L,300.5,311.1,1491,42.6,11,0,0,0,0,0,0,54778
2900,L50079,L,300.6,309.4,1410,40.6,99,0,0,0,0,0,0,50079
9511,M24370,M,299.2,310.4,1504,43.3,37,0,0,0,0,0,0,24370
5527,L52706,L,302.5,311.9,1520,44.9,94,0,0,0,0,0,0,52706
7347,L54526,L,299.6,310.2,1469,47.0,15,0,0,0,0,0,0,54526
1437,H30850,H,298.8,309.8,1510,44.2,35,0,0,0,0,0,0,30850
6330,M21189,M,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,21189
6099,M20958,M,300.8,310.7,1924,22.4,36,0,0,0,0,0,0,20958
6078,L53257,L,300.9,310.7,1479,43.3,201,0,0,0,0,0,0,53257
5852,L53031,L,301.2,311.0,1573,32.8,57,0,0,0,0,0,0,53031
5637,L52816,L,302.6,312.0,1447,45.5,173,0,0,0,0,0,0,52816
5536,L52715,L,302.3,311.7,1465,43.5,117,0,0,0,0,0,0,52715
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,49888
3914,M18773,M,302.4,311.4,1675,29.6,128,0,0,0,0,0,0,18773
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0,22189
1932,M16791,M,298.2,308.0,1969,21.7,32,0,0,0,0,0,0,16791
5189,L52368,L,304.0,313.2,1632,30.6,121,0,0,0,0,0,0,52368
536,H29949,H,297.4,309.3,1365,52.4,76,0,0,0,0,0,0,29949
2878,M17737,M,300.5,309.4,1655,32.1,37,0,0,0,0,0,0,17737
2357,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0,31770
5950,M20809,M,300.7,310.8,1506,44.0,97,0,0,0,0,0,0,20809
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0,24113
7661,M22520,M,300.5,311.6,1246,52.9,165,0,0,0,0,0,0,22520
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0,36750
5002,M19861,M,303.6,312.7,2174,17.6,37,0,0,0,0,0,0,19861
402,L47581,L,297.5,308.5,1722,30.4,178,0,0,0,0,0,0,47581
8099,L55278,L,300.2,311.6,1500,39.0,174,0,0,0,0,0,0,55278
7137,M21996,M,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,21996
2902,L50081,L,300.6,309.4,1425,40.3,103,0,0,0,0,0,0,50081
1297,L48476,L,298.7,309.9,1621,34.1,130,0,0,0,0,0,0,48476
6760,L53939,L,301.7,311.0,1441,44.3,208,1,0,0,0,0,1,53939
9703,L56882,L,298.9,310.0,1633,31.2,76,0,0,0,0,0,0,56882
5167,H34580,H,304.2,313.5,1546,41.4,58,0,0,0,0,0,0,34580
8782,L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0,55961
4504,M19363,M,302.5,310.2,1751,30.5,90,0,0,0,0,0,0,19363
5373,H34786,H,302.9,312.3,1509,46.8,175,0,0,0,0,0,0,34786
5559,L52738,L,302.5,311.9,1553,40.1,187,0,0,0,0,0,0,52738
7841,L55020,L,300.2,311.6,1606,31.0,199,0,0,0,0,0,0,55020
3958,L51137,L,302.2,311.4,1510,44.9,33,0,0,0,0,0,0,51137
3251,H32664,H,301.2,309.8,1709,27.0,151,0,0,0,0,0,0,32664
1241,L48420,L,297.2,308.6,1636,31.3,192,0,0,0,0,0,0,48420
3736,M18595,M,302.2,311.1,1434,58.6,102,0,0,0,0,0,0,18595
6718,M21577,M,301.4,310.6,1464,48.6,96,0,0,0,0,0,0,21577
8374,M23233,M,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,23233
2067,L49246,L,299.7,309.6,1512,36.2,172,0,0,0,0,0,0,49246
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,35158
3380,M18239,M,301.4,310.7,1459,37.7,40,0,0,0,0,0,0,18239
6995,L54174,L,300.6,310.8,1375,53.2,179,0,0,0,0,0,0,54174
2179,L49358,L,299.6,309.2,1602,37.3,31,0,0,0,0,0,0,49358
2235,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0,49414
6983,L54162,L,300.7,311.1,1440,43.0,148,0,0,0,0,0,0,54162
8376,M23235,M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,23235
6542,L53721,L,301.4,310.7,1509,38.3,95,0,0,0,0,0,0,53721
3194,L50373,L,300.0,309.1,1401,44.5,0,0,0,0,0,0,0,50373
4031,L51210,L,302.0,310.8,2143,17.3,227,0,0,0,0,0,0,51210
5581,M20440,M,302.6,312.2,1458,38.8,34,0,0,0,0,0,0,20440
8042,H37455,H,300.8,311.9,1431,48.5,25,0,0,0,0,0,0,37455
9784,H39197,H,298.8,309.9,1466,44.6,66,0,0,0,0,0,0,39197
1604,M16463,M,297.8,307.8,1622,32.1,18,0,0,0,0,0,0,16463
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,48210
868,H30281,H,295.9,306.5,1594,33.2,55,0,0,0,0,0,0,30281
5038,M19897,M,304.1,313.2,1586,41.1,129,0,0,0,0,0,0,19897
1948,L49127,L,298.2,308.1,1462,49.9,69,0,0,0,0,0,0,49127
7304,L54483,L,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,54483
6460,M21319,M,300.6,310.0,1397,55.2,90,0,0,0,0,0,0,21319
2281,L49460,L,299.4,308.8,1390,57.0,92,0,0,0,0,0,0,49460
4493,M19352,M,302.6,310.5,1420,56.4,57,0,0,0,0,0,0,19352
9240,H38653,H,298.2,308.8,1436,51.9,153,0,0,0,0,0,0,38653
749,H30162,H,296.7,308.1,1528,46.3,203,0,0,0,0,0,0,30162
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,54384
552,L47731,L,297.4,309.2,1274,54.3,121,0,0,0,0,0,0,47731
2992,M17851,M,300.5,309.7,1341,50.9,137,0,0,0,0,0,0,17851
783,L47962,L,296.8,307.9,1698,30.8,48,0,0,0,0,0,0,47962
353,M15212,M,297.6,308.4,1507,46.0,51,0,0,0,0,0,0,15212
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,22015
9684,M24543,M,299.0,310.0,1338,56.4,29,0,0,0,0,0,0,24543
570,M15429,M,297.7,309.6,1596,35.2,173,0,0,0,0,0,0,15429
6506,L53685,L,301.1,310.1,1457,39.6,215,0,0,0,0,0,0,53685
4931,L52110,L,303.4,312.3,1663,33.9,78,0,0,0,0,0,0,52110
3084,L50263,L,300.1,309.3,1712,28.5,141,0,0,0,0,0,0,50263
1222,M16081,M,297.0,308.3,1399,46.4,132,0,0,0,0,1,0,16081
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,54373
5126,M19985,M,304.3,313.5,1416,48.1,167,0,0,0,0,0,0,19985
1592,L48771,L,298.2,308.4,1355,49.4,209,0,0,0,0,0,0,48771
32,L47211,L,299.0,309.4,1798,25.5,89,0,0,0,0,0,0,47211
8178,L55357,L,299.7,311.1,1439,44.9,174,0,0,0,0,0,0,55357
8072,L55251,L,300.5,312.0,1646,29.5,106,0,0,0,0,0,0,55251
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,48286
3832,M18691,M,302.3,310.9,1742,29.7,137,0,0,0,0,0,0,18691
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,54345
2401,H31814,H,299.2,308.6,1462,55.0,163,0,0,0,0,0,0,31814
9611,L56790,L,299.0,310.1,1505,41.3,85,0,0,0,0,0,0,56790
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,54358
958,M15817,M,295.7,306.4,1387,40.1,81,0,0,0,0,0,0,15817
1096,L48275,L,296.9,307.5,2721,9.3,18,0,0,1,0,0,1,48275
6809,L53988,L,301.0,310.7,1391,45.0,123,0,0,0,0,0,0,53988
9974,L57153,L,298.5,308.2,1444,40.5,170,0,0,0,0,0,0,57153
8393,M23252,M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,23252
689,H30102,H,297.6,309.0,1735,26.4,41,0,0,0,0,0,0,30102
8275,L55454,L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,55454
4868,L52047,L,303.6,312.5,1345,54.1,126,0,0,0,0,0,0,52047
6455,L53634,L,300.7,310.1,1598,32.8,79,0,0,0,0,0,0,53634
4793,H34206,H,303.7,312.7,1564,40.2,150,0,0,0,0,0,0,34206
5242,L52421,L,303.7,313.1,1683,28.4,46,0,0,0,0,0,0,52421
4737,L51916,L,303.2,311.5,1513,37.9,0,0,0,0,0,0,0,51916
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,52884
5342,H34755,H,303.5,312.8,1404,55.8,84,0,0,0,0,0,0,34755
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,21118
4587,L51766,L,302.7,310.9,1395,48.3,80,0,0,0,0,0,0,51766
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0,52834
3890,L51069,L,302.4,311.2,1404,52.0,57,0,0,0,0,0,0,51069
7404,L54583,L,299.8,310.8,1376,48.6,159,0,0,0,0,0,0,54583
6759,L53938,L,301.7,311.1,1644,32.8,206,0,0,0,0,0,0,53938
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,56506
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0,55012
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0,55989
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,30515
3163,L50342,L,300.5,309.9,1480,40.0,148,0,0,0,0,0,0,50342
3783,L50962,L,302.2,310.8,1827,23.8,9,0,0,0,0,0,0,50962
1791,L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0,48970
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0,56032
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,56579
8658,L55837,L,297.4,308.4,1421,46.0,124,0,0,0,0,0,0,55837
2015,L49194,L,298.6,308.4,1310,59.7,40,0,0,0,0,0,0,49194
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0,49604
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,21983
7689,L54868,L,300.6,311.7,1553,39.8,0,0,0,0,0,0,0,54868
884,L48063,L,295.7,306.3,1490,34.3,97,0,0,0,0,0,0,48063
3943,M18802,M,302.2,311.4,1398,47.2,202,0,0,0,0,0,0,18802
388,L47567,L,297.7,308.7,1249,60.4,143,0,0,0,0,0,0,47567
2267,L49446,L,299.2,308.5,1381,60.6,59,0,0,0,0,0,0,49446
8462,L55641,L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,55641
5904,L53083,L,300.9,310.5,1894,21.9,188,0,0,0,0,0,0,53083
9267,L56446,L,298.2,308.9,1737,25.5,26,0,0,0,0,0,0,56446
2542,H31955,H,299.1,308.8,1553,32.6,90,0,0,0,0,0,0,31955
1361,H30774,H,298.8,310.2,1707,27.6,56,0,0,0,0,0,0,30774
9662,H39075,H,299.0,310.0,1458,44.9,221,0,0,0,0,0,0,39075
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,51373
2225,M17084,M,299.7,309.0,1645,31.9,155,0,0,0,0,0,0,17084
408,M15267,M,297.4,308.5,1600,42.1,190,0,0,0,0,0,0,15267
1618,L48797,L,297.8,307.8,1563,34.3,53,0,0,0,0,0,0,48797
4516,L51695,L,302.5,310.4,1415,48.2,117,0,0,0,0,0,0,51695
2368,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0,17227
6588,M21447,M,301.6,310.7,1813,24.6,210,0,0,0,0,0,0,21447
493,L47672,L,297.5,309.3,1404,43.5,195,0,0,0,0,0,0,47672
6430,M21289,M,300.2,309.8,1394,47.4,21,0,0,0,0,0,0,21289
6656,L53835,L,301.4,310.3,1639,32.7,171,0,0,0,0,0,0,53835
8808,M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0,23667
7827,L55006,L,299.8,311.1,1300,64.2,165,0,0,0,0,0,0,55006
9554,L56733,L,299.3,310.7,1495,39.2,144,0,0,0,0,0,0,56733
8515,L55694,L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,55694
5752,H35165,H,302.3,311.8,1475,42.8,38,0,0,0,0,0,0,35165
4145,L51324,L,301.8,310.1,1738,28.0,58,0,0,0,0,0,0,51324
9903,H39316,H,298.7,309.3,1402,45.3,190,0,0,0,0,0,0,39316
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,49797
3114,M17973,M,299.9,309.1,1345,56.8,10,0,0,0,0,0,0,17973
5839,M20698,M,301.4,311.2,1476,36.5,25,0,0,0,0,0,0,20698
6412,M21271,M,300.4,310.0,1560,42.3,186,0,0,0,0,0,0,21271
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0,48758
8806,M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0,23665
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,49824
159,M15018,M,298.4,308.2,1499,40.0,211,0,0,0,0,0,0,15018
9847,L57026,L,298.3,309.0,1339,58.8,35,0,0,0,0,0,0,57026
8095,H37508,H,300.2,311.6,1662,28.8,162,0,0,0,0,0,0,37508
5556,L52735,L,302.5,312.0,1411,44.2,177,0,0,0,0,0,0,52735
9706,L56885,L,298.9,310.0,1482,41.1,82,0,0,0,0,0,0,56885
5942,L53121,L,300.6,310.7,1438,48.5,78,0,0,0,0,0,1,53121
7370,M22229,M,299.6,310.1,1646,29.6,73,0,0,0,0,0,0,22229
5531,M20390,M,302.3,311.8,1355,50.1,104,0,0,0,0,0,0,20390
6828,M21687,M,301.0,310.9,1515,41.8,170,0,0,0,0,0,0,21687
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,49889
9958,L57137,L,298.1,307.8,1606,33.0,130,0,0,0,0,0,0,57137
9566,M24425,M,299.8,311.1,1498,38.1,176,0,0,0,0,0,0,24425
5369,M20228,M,303.1,312.5,1667,30.0,160,0,0,0,0,0,0,20228
6683,L53862,L,301.5,310.8,1512,38.9,9,0,0,0,0,0,0,53862
3797,M18656,M,302.1,310.8,1504,37.5,42,0,0,0,0,0,0,18656
1607,L48786,L,297.8,307.7,1505,39.7,25,0,0,0,0,0,0,48786
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,17481
8482,M23341,M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,23341
9620,M24479,M,298.9,310.0,1323,52.9,106,0,0,0,0,0,0,24479
544,H29957,H,297.5,309.3,1563,36.1,100,0,0,0,0,0,0,29957
5362,L52541,L,303.3,312.7,1643,30.7,142,0,0,0,0,0,0,52541
4617,L51796,L,303.1,311.4,1829,24.5,159,0,0,0,0,0,0,51796
312,M15171,M,298.0,308.6,1453,44.1,165,0,0,0,0,0,0,15171
3714,L50893,L,302.3,311.5,1565,35.6,41,0,0,0,0,0,0,50893
3584,L50763,L,301.8,310.7,1751,29.3,133,0,0,0,0,0,0,50763
2968,L50147,L,300.6,309.4,1369,51.6,71,0,0,0,0,0,0,50147
9993,L57172,L,298.8,308.4,1484,39.2,8,0,0,0,0,0,0,57172
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,56603
6779,M21638,M,301.3,310.7,1819,25.5,46,0,0,0,0,0,0,21638
6405,M21264,M,300.2,309.7,1183,61.4,170,0,0,0,0,0,0,21264
2889,M17748,M,300.6,309.6,1365,50.0,70,0,0,0,0,0,0,17748
1689,L48868,L,297.9,307.4,1606,35.5,14,0,0,0,0,0,0,48868
2834,L50013,L,300.3,309.2,1807,26.4,169,0,0,0,0,0,0,50013
3324,L50503,L,301.5,310.5,1589,36.7,118,0,0,0,0,0,0,50503
4983,L52162,L,303.7,313.0,1811,24.3,209,0,0,0,0,0,0,52162
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,56553
1383,L48562,L,298.8,310.1,1653,30.3,119,0,0,0,0,0,0,48562
4483,H33896,H,302.7,310.5,1568,36.9,28,0,0,0,0,0,0,33896
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,53330
2261,H31674,H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0,31674
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,17605
4440,M19299,M,302.4,310.2,1392,55.8,143,0,0,0,0,0,0,19299
1918,M16777,M,298.1,307.9,1463,47.3,206,0,0,0,0,0,0,16777
4043,L51222,L,302.0,310.9,1564,39.0,15,0,0,0,0,0,0,51222
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,53537
1397,L48576,L,299.0,310.3,1483,39.2,153,0,0,0,0,0,0,48576
6476,L53655,L,300.5,309.7,1560,30.2,139,0,0,0,0,0,0,53655
6017,L53196,L,300.7,310.7,1425,45.3,48,0,0,0,0,0,0,53196
2997,M17856,M,300.5,309.8,1508,37.8,150,0,0,0,0,0,0,17856
2440,L49619,L,299.1,308.4,1693,31.6,65,0,0,0,0,0,0,49619
6004,L53183,L,300.4,310.2,1529,36.2,10,0,0,0,0,0,0,53183
1678,M16537,M,297.9,307.5,1647,30.8,212,0,0,0,0,0,0,16537
5578,L52757,L,302.4,312.1,1455,40.4,28,0,0,0,0,0,0,52757
4527,L51706,L,302.4,310.4,1521,38.5,142,0,0,0,0,0,0,51706
6857,M21716,M,301.1,311.3,1836,22.8,31,0,0,0,0,0,0,21716
6069,M20928,M,301.0,310.9,2047,17.9,178,0,0,0,0,0,0,20928
7980,M22839,M,301.2,312.4,1428,36.6,99,0,0,0,0,0,0,22839
2833,M17692,M,300.4,309.3,1467,40.3,166,0,0,0,0,0,0,17692
2493,H31906,H,299.0,308.8,1382,58.5,199,0,0,0,0,0,0,31906
1267,L48446,L,298.0,309.6,1633,34.8,41,0,0,0,0,0,0,48446
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,54327
9187,L56366,L,297.9,309.0,1629,29.0,26,0,0,0,0,0,0,56366
9030,L56209,L,297.4,308.3,1483,38.8,23,0,0,0,0,0,0,56209
2543,H31956,H,299.2,308.9,1712,26.4,95,0,0,0,0,0,0,31956
4650,M19509,M,303.3,311.4,1395,59.1,4,0,0,0,0,0,0,19509
2297,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0,49476
8567,M23426,M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,23426
9931,L57110,L,298.3,308.3,1452,45.5,63,0,0,0,0,0,0,57110
2991,L50170,L,300.6,309.8,1688,28.6,135,0,0,0,0,0,0,50170
5053,L52232,L,303.9,313.0,1433,48.4,178,0,0,0,0,0,0,52232
976,M15835,M,296.0,306.6,1628,36.8,121,0,0,0,0,0,0,15835
8878,M23737,M,298.1,309.2,1460,45.8,80,0,0,0,0,0,0,23737
2468,M17327,M,298.9,308.6,1574,33.5,128,0,0,0,0,0,0,17327
4482,M19341,M,302.6,310.4,1544,35.1,25,0,0,0,0,0,0,19341
1961,L49140,L,297.8,307.6,1446,51.4,105,0,0,0,0,0,0,49140
2556,L49735,L,299.3,309.2,1511,37.2,129,0,0,0,0,0,0,49735
8607,M23466,M,297.5,308.4,1505,37.2,215,0,0,0,0,0,0,23466
3160,H32573,H,300.4,309.8,1409,47.5,138,0,0,0,0,0,0,32573
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,19068
5816,L52995,L,301.2,311.0,1670,33.0,200,0,0,0,0,0,0,52995
8881,L56060,L,298.0,309.2,1458,39.8,87,0,0,0,0,0,0,56060
2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,49955
4540,L51719,L,302.5,310.3,1592,32.6,174,0,0,0,0,0,0,51719
9808,L56987,L,298.2,309.0,1413,55.0,145,0,0,0,0,0,0,56987
6012,L53191,L,300.8,310.8,1564,36.2,31,0,0,0,0,0,0,53191
9071,L56250,L,297.1,308.2,1427,45.2,136,0,0,0,0,0,0,56250
7426,M22285,M,300.0,311.4,1791,24.1,213,0,0,0,0,0,0,22285
7568,M22427,M,300.2,311.0,2370,14.7,144,0,0,0,0,0,0,22427
6484,L53663,L,300.7,309.9,1412,45.3,155,0,0,0,0,0,0,53663
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,20973
5549,L52728,L,302.3,311.8,1605,35.2,152,0,0,0,0,0,0,52728
437,L47616,L,297.3,308.3,1504,36.3,45,0,0,0,0,0,0,47616
5771,L52950,L,301.6,311.2,1408,42.9,89,0,0,0,0,0,0,52950
855,M15714,M,296.3,307.3,1498,41.6,15,0,0,0,0,0,0,15714
7566,M22425,M,300.3,311.2,1783,25.6,139,0,0,0,0,0,0,22425
5438,M20297,M,302.9,312.6,1394,46.4,82,0,0,0,0,0,0,20297
173,M15032,M,298.1,308.0,1924,20.8,29,0,0,0,0,0,0,15032
5288,H34701,H,303.8,313.2,1506,46.9,154,0,0,0,0,0,0,34701
5154,L52333,L,304.2,313.4,1644,31.7,23,0,0,0,0,0,0,52333
744,L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0,47923
5901,M20760,M,300.9,310.7,1485,41.0,181,0,0,0,0,0,0,20760
6812,L53991,L,300.9,310.6,1504,46.4,129,0,0,0,0,0,0,53991
6944,L54123,L,300.7,311.3,1522,35.2,48,0,0,0,0,0,0,54123
6081,L53260,L,300.9,310.7,1468,36.2,208,0,0,0,0,0,0,53260
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,48135
